"recording","species","x1","x2","subtype","general","temporaldup","id","BAGI"
"s2lam154_231123_2023-11-27_05-00.WAV","Ramphastos toco",4.666666667,6.261333333,"Birds","Biophony","N",2857,"R"
"s2lam154_231123_2023-11-28_05-40.WAV","Ramphastos toco",8.010666667,9.690666667,"Birds","Biophony","Y",3031,"R"
"s2lam150_231122_2023-11-28_17-20.WAV","Ramphastos toco",27.65333333,29.20533333,"Birds","Biophony","N",385,"R"
"s2lam154_231123_2023-11-25_14-50.WAV","Ramphastos toco",32.69866667,34.25066667,"Birds","Biophony","N",2539,"R"
"s2lam150_231122_2023-11-23_14-20.WAV","Ramphastos toco",9.888,11.44,"Birds","Biophony","N",2327,"R"
"s2lam104_230829_2023-09-06_12-00.WAV","sp4",27.57,30.27,"Birds","Biophony","N",442,"R"
"s2lam154_231123_2023-11-25_13-10.WAV","Ramphastos toco",34.592,37.136,"Birds","Biophony","N",2652,"R"
"s2lam154_231123_2023-11-25_08-10.WAV","Ramphastos toco",28.05333333,29.73333333,"Birds","Biophony","Y",2617,"R"
"s2lam154_231123_2023-11-25_19-10.WAV","Ramphastos toco",38.18666667,39.78133333,"Birds","Biophony","Y",2572,"R"
"s2lam154_231123_2023-11-25_20-40.WAV","Ramphastos toco",3.749333333,5.344,"Birds","Biophony","N",2605,"R"
"s2lam150_231122_2023-11-27_05-20.WAV","Ramphastos toco",8.864,10.416,"Birds","Biophony","N",357,"R"
"s2lam154_231123_2023-11-26_13-30.WAV","Ramphastos toco",19.2,20.79466667,"Birds","Biophony","Y",2741,"R"
"s2lam135_231107_2023-11-13_11-40.WAV","sp4",31.57,35.17,"Birds","Biophony","N",3339,"R"
"s2lam154_231123_2023-11-24_17-10.WAV","Ramphastos toco",45.17333333,46.85333333,"Birds","Biophony","Y",2494,"R"
"s2lam154_231123_2023-11-25_08-40.WAV","Ramphastos toco",15.97866667,17.65866667,"Birds","Biophony","Y",2626,"R"
"s2lam154_231123_2023-11-26_07-10.WAV","Ramphastos toco",38.18666667,39.86666667,"Birds","Biophony","Y",2680,"R"
"s2lam154_231123_2023-11-25_05-30.WAV","Ramphastos toco",0.890666667,2.570666667,"Birds","Biophony","N",2542,"R"
"s2lam154_231123_2023-11-27_14-30.WAV","Ramphastos toco",46.192,48.736,"Birds","Biophony","Y",2983,"R"
"s2lam150_231122_2023-11-25_13-50.WAV","Ramphastos toco",22.14933333,23.70133333,"Birds","Biophony","N",293,"R"
"s2lam154_231123_2023-11-26_14-10.WAV","Ramphastos toco",20.43733333,22.032,"Birds","Biophony","Y",2750,"R"
"s2lam074_230829_2023-09-02_18-10.WAV","sp4",23.89,25.17,"Birds","Biophony","N",3282,"R"
"s2lam154_231123_2023-11-23_08-30.WAV","Ramphastos toco",20.352,22.896,"Birds","Biophony","Y",3215,"R"
"s2lam154_231123_2023-11-26_12-10.WAV","Ramphastos toco",10.976,12.656,"Birds","Biophony","Y",2718,"R"
"s2lam150_231122_2023-11-25_18-00.WAV","Ramphastos toco",26.384,27.936,"Birds","Biophony","N",2338,"R"
"s2lam154_231123_2023-11-27_11-20.WAV","Ramphastos toco",11.04533333,12.72533333,"Birds","Biophony","Y",2948,"R"
"s2lam079_230829_2023-09-04_10-40.WAV","sp4",24.55,25.89,"Birds","Biophony","N",3261,"R"
"s2lam154_231123_2023-11-23_08-30.WAV","Ramphastos toco",21.50933333,23.18933333,"Birds","Biophony","Y",3218,"R"
"s2lam150_231122_2023-11-27_13-40.WAV","Ramphastos toco",53.41333333,54.96533333,"Birds","Biophony","N",337,"R"
"s2lam154_231123_2023-11-26_13-40.WAV","Ramphastos toco",6.944,8.538666667,"Birds","Biophony","Y",2808,"R"
"s2lam154_231123_2023-11-26_15-30.WAV","Ramphastos toco",22.96,24.55466667,"Birds","Biophony","Y",2842,"R"
"s2lam079_231117_2023-11-21_18-10.WAV","sp4",39.37,40.87,"Birds","Biophony","N",3383,"R"
"s2lam154_231123_2023-11-25_05-50.WAV","Ramphastos toco",24.736,27.152,"Birds","Biophony","Y",2705,"R"
"s2lam154_231123_2023-11-24_09-10.WAV","Ramphastos toco",27.76533333,30.18133333,"Birds","Biophony","Y",2424,"R"
"s2lam154_231123_2023-11-26_06-40.WAV","Ramphastos toco",32.53333333,34.94933333,"Birds","Biophony","Y",2803,"R"
"s2lam116_231124_2023-11-26_15-00.WAV","Ramphastos toco",16.05333333,17.60533333,"Birds","Biophony","N",100,"R"
"s2lam150_231122_2023-11-27_07-10.WAV","Ramphastos toco",56.45333333,58.00533333,"Birds","Biophony","N",348,"R"
"s2lam154_231123_2023-11-23_17-40.WAV","Ramphastos toco",56.784,59.2,"Birds","Biophony","N",2683,"R"
"s2lam150_231122_2023-11-23_12-00.WAV","Ramphastos toco",58.12266667,59.67466667,"Birds","Biophony","N",2326,"R"
"s2lam150_231122_2023-11-23_13-10.WAV","Ramphastos toco",45.712,47.264,"Birds","Biophony","N",2323,"R"
"s2lam154_231123_2023-11-28_11-10.WAV","Ramphastos toco",57.34933333,59.89333333,"Birds","Biophony","Y",3105,"R"
"s2lam154_231123_2023-11-26_11-50.WAV","Ramphastos toco",41.92533333,44.34133333,"Birds","Biophony","Y",2796,"R"
"s2lam154_231123_2023-11-26_06-20.WAV","Ramphastos toco",26.00533333,28.54933333,"Birds","Biophony","Y",2723,"R"
"s2lam154_231123_2023-11-28_13-00.WAV","Ramphastos toco",24.53333333,26.08533333,"Birds","Biophony","N",3133,"R"
"s2lam079_230829_2023-09-04_10-40.WAV","sp4",48.57,49.91,"Birds","Biophony","N",3269,"R"
"s2lam154_231123_2023-11-25_11-20.WAV","Ramphastos toco",44.768,46.36266667,"Birds","Biophony","Y",2647,"R"
"s2lam154_231123_2023-11-23_17-10.WAV","Ramphastos toco",33.024,34.61866667,"Birds","Biophony","Y",3145,"R"
"s2lam154_231123_2023-11-24_06-20.WAV","Ramphastos toco",17.712,19.30666667,"Birds","Biophony","Y",2686,"R"
"s2lam074_230829_2023-09-04_07-00.WAV","sp4",19.39,21.95,"Birds","Biophony","N",3276,"R"
"s2lam154_231123_2023-11-23_07-40.WAV","Ramphastos toco",12.336,13.888,"Birds","Biophony","N",3224,"R"
"s2lam154_231123_2023-11-25_12-20.WAV","Ramphastos toco",56.14933333,57.82933333,"Birds","Biophony","Y",2552,"R"
"s2lam079_231117_2023-11-21_18-20.WAV","sp4",40.37,41.69,"Birds","Biophony","N",3411,"R"
"s2lam154_231123_2023-11-23_09-50.WAV","Ramphastos toco",44.11733333,45.79733333,"Birds","Biophony","Y",3229,"R"
"s2lam154_231123_2023-11-27_06-00.WAV","Ramphastos toco",25.71733333,28.13333333,"Birds","Biophony","Y",2871,"R"
"s2lam150_231122_2023-11-23_13-30.WAV","Ramphastos toco",41.392,42.944,"Birds","Biophony","N",2316,"R"
"s2lam154_231123_2023-11-24_06-30.WAV","Ramphastos toco",8.848,10.528,"Birds","Biophony","Y",2534,"R"
"s2lam154_231123_2023-11-27_10-00.WAV","Ramphastos toco",50.672,52.224,"Birds","Biophony","N",2919,"R"
"s2lam150_231122_2023-11-25_17-30.WAV","Ramphastos toco",10.09066667,11.64266667,"Birds","Biophony","N",269,"R"
"s2lam154_231123_2023-11-23_14-10.WAV","Ramphastos toco",34.18666667,35.86666667,"Birds","Biophony","Y",3168,"R"
"s2lam154_231123_2023-11-24_05-10.WAV","Ramphastos toco",58.05333333,59.73333333,"Birds","Biophony","Y",2360,"R"
"s2lam074_230829_2023-09-04_07-00.WAV","sp4",55.51,58.13,"Birds","Biophony","N",3280,"R"
"s2lam154_231123_2023-11-25_17-20.WAV","Ramphastos toco",52.18666667,53.73866667,"Birds","Biophony","N",2671,"R"
"s2lam154_231123_2023-11-26_14-50.WAV","Ramphastos toco",16.224,17.81866667,"Birds","Biophony","Y",2818,"R"
"s2lam150_231122_2023-11-27_05-50.WAV","Ramphastos toco",32.33066667,33.88266667,"Birds","Biophony","N",356,"R"
"s2lam107_231103_2023-11-06_12-20.WAV","sp4",50.01,51.89,"Birds","Biophony","N",3354,"R"
"s2lam154_231123_2023-11-25_17-10.WAV","Ramphastos toco",1.914666667,3.466666667,"Birds","Biophony","N",2813,"R"
"s2lam154_231123_2023-11-24_09-00.WAV","Ramphastos toco",8.394666667,10.81066667,"Birds","Biophony","Y",2459,"R"
"s2lam116_231124_2023-11-28_19-40.WAV","Ramphastos toco",4.432,5.984,"Birds","Biophony","N",2301,"R"
"s2lam154_231123_2023-11-27_11-40.WAV","Ramphastos toco",27.81333333,29.49333333,"Birds","Biophony","N",2950,"R"
"s2lam074_230829_2023-08-31_12-30.WAV","sp4",24.69,26.03,"Birds","Biophony","N",3310,"R"
"s2lam016_231125_2023-11-26_13-30.WAV","sp4",34.75,35.83,"Birds","Biophony","N",3365,"R"
"s2lam116_231124_2023-11-25_02-00.WAV","Ramphastos toco",58.10666667,59.65866667,"Birds","Biophony","N",76,"R"
"s2lam154_231123_2023-11-28_05-20.WAV","Ramphastos toco",56.07466667,57.62666667,"Birds","Biophony","N",430,"R"
"s2lam154_231123_2023-11-26_05-00.WAV","Ramphastos toco",19.392,20.944,"Birds","Biophony","N",422,"R"
"s2lam150_231122_2023-11-23_06-30.WAV","Ramphastos toco",47.632,49.184,"Birds","Biophony","N",201,"R"
"s2lam154_231123_2023-11-26_12-50.WAV","Ramphastos toco",22.41066667,24.95466667,"Birds","Biophony","Y",2736,"R"
"s2lam154_231123_2023-11-25_12-20.WAV","Ramphastos toco",33.58933333,36.13333333,"Birds","Biophony","N",2551,"R"
"s2lam154_231123_2023-11-28_10-30.WAV","Ramphastos toco",25.584,27.264,"Birds","Biophony","Y",3102,"R"
"s2lam150_231122_2023-11-26_05-30.WAV","Ramphastos toco",21.54666667,23.09866667,"Birds","Biophony","N",322,"R"
"s2lam154_231123_2023-11-23_15-40.WAV","Ramphastos toco",54.13866667,56.68266667,"Birds","Biophony","Y",3161,"R"
"s2lam116_231124_2023-11-27_09-10.WAV","Ramphastos toco",43.95733333,45.50933333,"Birds","Biophony","N",141,"R"
"s2lam135_231107_2023-11-13_11-40.WAV","sp4",38.97,41.85,"Birds","Biophony","N",3340,"R"
"s2lam079_231117_2023-11-21_18-40.WAV","sp4",49.05,50.43,"Birds","Biophony","N",3348,"R"
"s2lam154_231123_2023-11-23_12-40.WAV","Ramphastos toco",2.506666667,4.058666667,"Birds","Biophony","N",3181,"R"
"s2lam154_231123_2023-11-26_12-30.WAV","Ramphastos toco",1.36,2.954666667,"Birds","Biophony","Y",2792,"R"
"s2lam150_231122_2023-11-26_04-20.WAV","Ramphastos toco",6.154666667,7.706666667,"Birds","Biophony","N",303,"R"
"s2lam154_231123_2023-11-28_09-00.WAV","Ramphastos toco",53.152,54.74666667,"Birds","Biophony","Y",3070,"R"
"s2lam154_231123_2023-11-24_14-20.WAV","Ramphastos toco",17.54666667,19.22666667,"Birds","Biophony","N",2405,"R"
"s2lam154_231123_2023-11-25_05-40.WAV","sp4",51.77,52.91,"Birds","Biophony","N",2570,"R"
"s2lam154_231123_2023-11-25_06-00.WAV","Ramphastos toco",36,37.59466667,"Birds","Biophony","Y",2590,"R"
"s2lam154_231123_2023-11-28_12-30.WAV","Ramphastos toco",6.362666667,8.778666667,"Birds","Biophony","Y",3126,"R"
"s2lam154_231123_2023-11-25_11-50.WAV","Ramphastos toco",42.87466667,45.41866667,"Birds","Biophony","N",2613,"R"
"s2lam150_231122_2023-11-27_17-20.WAV","Ramphastos toco",20.42133333,21.97333333,"Birds","Biophony","N",358,"R"
"s2lam116_231124_2023-11-25_01-30.WAV","Ramphastos toco",11.60533333,13.15733333,"Birds","Biophony","N",85,"R"
"s2lam154_231123_2023-11-27_10-10.WAV","Ramphastos toco",36.60266667,39.01866667,"Birds","Biophony","Y",2922,"R"
"s2lam154_231123_2023-11-28_10-50.WAV","Ramphastos toco",5.061333333,6.741333333,"Birds","Biophony","Y",3097,"R"
"s2lam154_231123_2023-11-26_10-20.WAV","Ramphastos toco",26.99733333,29.54133333,"Birds","Biophony","Y",2713,"R"
"s2lam154_231123_2023-11-23_12-50.WAV","Ramphastos toco",38.13333333,39.81333333,"Birds","Biophony","N",3186,"R"
"s2lam154_231123_2023-11-26_08-20.WAV","Ramphastos toco",21.248,22.84266667,"Birds","Biophony","N",2700,"R"
"s2lam154_231123_2023-11-24_05-30.WAV","Ramphastos toco",10.61333333,13.02933333,"Birds","Biophony","Y",2430,"R"
"s2lam154_231123_2023-11-27_08-50.WAV","Ramphastos toco",29.60533333,31.28533333,"Birds","Biophony","Y",2896,"R"
"s2lam154_231123_2023-11-25_16-20.WAV","Ramphastos toco",14.89066667,17.30666667,"Birds","Biophony","N",2656,"R"
"s2lam116_231124_2023-11-28_20-20.WAV","Ramphastos toco",7.461333333,9.013333333,"Birds","Biophony","N",148,"R"
"s2lam154_231123_2023-11-27_16-40.WAV","Ramphastos toco",17.04533333,18.64,"Birds","Biophony","Y",3009,"R"
"s2lam154_231123_2023-11-26_05-30.WAV","Ramphastos toco",28.704,30.256,"Birds","Biophony","N",2771,"R"
"s2lam079_231130_2023-12-05_06-10.WAV","sp4",12.05,14.89,"Birds","Biophony","N",3437,"R"
"s2lam154_231123_2023-11-23_14-20.WAV","Ramphastos toco",52.22933333,54.77333333,"Birds","Biophony","Y",3170,"R"
"s2lam154_231123_2023-11-28_12-30.WAV","Ramphastos toco",6.394666667,8.074666667,"Birds","Biophony","Y",3127,"R"
"s2lam154_231123_2023-11-25_06-00.WAV","Ramphastos toco",36,37.552,"Birds","Biophony","Y",2591,"R"
"s2lam154_231123_2023-11-24_16-40.WAV","Ramphastos toco",12.288,13.88266667,"Birds","Biophony","Y",2421,"R"
"s2lam154_231123_2023-11-23_13-10.WAV","Ramphastos toco",54.256,55.85066667,"Birds","Biophony","N",3178,"R"
"s2lam154_231123_2023-11-25_08-30.WAV","Ramphastos toco",19.75466667,25.47733333,"Birds","Biophony","Y",2503,"R"
"s2lam079_231117_2023-11-21_18-40.WAV","sp4",37.33,38.71,"Birds","Biophony","N",3345,"R"
"s2lam107_231103_2023-11-06_11-50.WAV","sp4",49.43,51.33,"Birds","Biophony","N",3449,"R"
"s2lam154_231123_2023-11-24_08-40.WAV","Ramphastos toco",8.421333333,10.016,"Birds","Biophony","Y",2390,"R"
"s2lam154_231123_2023-11-26_11-20.WAV","Ramphastos toco",54.48,56.16,"Birds","Biophony","Y",2875,"R"
"s2lam107_231103_2023-11-06_12-30.WAV","sp4",9.35,11.11,"Birds","Biophony","N",3367,"R"
"s2lam154_231123_2023-11-25_05-50.WAV","Ramphastos toco",24.71466667,27.25866667,"Birds","Biophony","Y",2704,"R"
"s2lam154_231123_2023-11-24_06-40.WAV","Ramphastos toco",38.42133333,40.016,"Birds","Biophony","N",2439,"R"
"s2lam154_231123_2023-11-23_17-10.WAV","Ramphastos toco",33.11466667,35.53066667,"Birds","Biophony","Y",3146,"R"
"s2lam154_231123_2023-11-25_06-30.WAV","Ramphastos toco",42.07466667,44.49066667,"Birds","Biophony","Y",2579,"R"
"s2lam150_231122_2023-11-22_19-30.WAV","Ramphastos toco",6.341333333,7.893333333,"Birds","Biophony","N",2356,"R"
"s2lam154_231123_2023-11-24_05-30.WAV","Ramphastos toco",10.51733333,12.19733333,"Birds","Biophony","Y",2428,"R"
"s2lam079_230804_2023-08-07_10-00.WAV","sp4",41.65,43.07,"Birds","Biophony","N",3326,"R"
"s2lam150_231122_2023-11-28_11-50.WAV","Ramphastos toco",27.6,29.152,"Birds","Biophony","N",377,"R"
"s2lam154_231123_2023-11-25_06-50.WAV","Ramphastos toco",18.66133333,20.21333333,"Birds","Biophony","N",2529,"R"
"s2lam154_231123_2023-11-27_12-20.WAV","Ramphastos toco",22.992,24.58666667,"Birds","Biophony","Y",2962,"R"
"s2lam150_231122_2023-11-25_06-40.WAV","Ramphastos toco",19.68533333,21.23733333,"Birds","Biophony","N",282,"R"
"s2lam154_231123_2023-11-28_09-10.WAV","Ramphastos toco",36.16533333,37.84533333,"Birds","Biophony","N",3077,"R"
"s2lam154_231123_2023-11-23_21-10.WAV","Ramphastos toco",3.642666667,5.237333333,"Birds","Biophony","Y",2354,"R"
"s2lam085_230808_2023-08-11_11-40.WAV","sp4",42.75,44.23,"Birds","Biophony","N",452,"R"
"s2lam150_231122_2023-11-24_13-30.WAV","Ramphastos toco",49.376,50.928,"Birds","Biophony","N",236,"R"
"s2lam154_231123_2023-11-24_04-30.WAV","Ramphastos toco",35.15733333,36.752,"Birds","Biophony","N",2435,"R"
"s2lam150_231122_2023-11-24_05-40.WAV","Ramphastos toco",21.81866667,23.37066667,"Birds","Biophony","N",221,"R"
"s2lam154_231123_2023-11-26_15-30.WAV","Ramphastos toco",36.42666667,37.97866667,"Birds","Biophony","N",2843,"R"
"s2lam154_231123_2023-11-25_05-40.WAV","sp4",35.37,36.43,"Birds","Biophony","N",2566,"R"
"s2lam150_231122_2023-11-23_10-30.WAV","Ramphastos toco",0.965333333,2.517333333,"Birds","Biophony","N",2319,"R"
"s2lam079_230804_2023-08-07_10-00.WAV","sp4",15.81,17.45,"Birds","Biophony","N",3322,"R"
"s2lam154_231123_2023-11-25_18-50.WAV","Ramphastos toco",22.44266667,23.99466667,"Birds","Biophony","Y",2836,"R"
"s2lam154_231123_2023-11-24_08-20.WAV","Ramphastos toco",58.41066667,59.96266667,"Birds","Biophony","N",2415,"R"
"s2lam154_231123_2023-11-26_15-00.WAV","Ramphastos toco",21.13066667,23.67466667,"Birds","Biophony","N",2780,"R"
"s2lam116_231124_2023-11-26_08-50.WAV","Ramphastos toco",9.568,11.12,"Birds","Biophony","N",103,"R"
"s2lam150_231122_2023-11-26_18-00.WAV","Ramphastos toco",41.38133333,42.93333333,"Birds","Biophony","N",2345,"R"
"s2lam116_231124_2023-11-29_06-50.WAV","Ramphastos toco",44.64533333,46.19733333,"Birds","Biophony","N",172,"R"
"s2lam074_230829_2023-09-04_07-00.WAV","sp4",34.83,36.23,"Birds","Biophony","N",3278,"R"
"s2lam154_231123_2023-11-24_18-20.WAV","Ramphastos toco",23.51466667,26.05866667,"Birds","Biophony","Y",2470,"R"
"s2lam150_231122_2023-11-28_10-30.WAV","Ramphastos toco",22.304,23.856,"Birds","Biophony","N",393,"R"
"s2lam154_231123_2023-11-28_06-00.WAV","Ramphastos toco",14.52266667,16.93866667,"Birds","Biophony","N",3043,"R"
"s2lam079_231117_2023-11-21_18-10.WAV","sp4",29.17,30.57,"Birds","Biophony","N",3379,"R"
"s2lam154_231123_2023-11-23_15-10.WAV","Ramphastos toco",23.90933333,26.45333333,"Birds","Biophony","Y",3164,"R"
"s2lam154_231123_2023-11-24_18-30.WAV","Ramphastos toco",1.978666667,3.530666667,"Birds","Biophony","N",2505,"R"
"s2lam079_231117_2023-11-21_18-10.WAV","sp4",3.71,5.01,"Birds","Biophony","N",3372,"R"
"s2lam154_231123_2023-11-24_09-00.WAV","Ramphastos toco",6.794666667,8.346666667,"Birds","Biophony","Y",2457,"R"
"s2lam107_231103_2023-11-06_12-20.WAV","sp4",3.63,5.63,"Birds","Biophony","N",3351,"R"
"s2lam154_231123_2023-11-27_08-20.WAV","Ramphastos toco",15.57333333,17.25333333,"Birds","Biophony","Y",2972,"R"
"s2lam079_230804_2023-08-07_12-20.WAV","sp4",12.63,14.09,"Birds","Biophony","N",3250,"R"
"s2lam154_231123_2023-11-26_08-50.WAV","Ramphastos toco",56.26666667,57.86133333,"Birds","Biophony","N",59,"R"
"s2lam079_230829_2023-09-04_10-40.WAV","sp4",36.15,37.45,"Birds","Biophony","N",3264,"R"
"s2lam154_231123_2023-11-25_05-30.WAV","Ramphastos toco",37.952,40.496,"Birds","Biophony","N",2544,"R"
"s2lam074_230829_2023-08-31_12-00.WAV","sp4",18.43,19.87,"Birds","Biophony","N",3308,"R"
"s2lam154_231123_2023-11-25_08-40.WAV","Ramphastos toco",56.02133333,58.56533333,"Birds","Biophony","Y",2628,"R"
"s2lam154_231123_2023-11-23_13-20.WAV","Ramphastos toco",7.098666667,8.693333333,"Birds","Biophony","N",3179,"R"
"s2lam154_231123_2023-11-28_08-20.WAV","Ramphastos toco",6.794666667,9.210666667,"Birds","Biophony","Y",3064,"R"
"s2lam074_230829_2023-09-02_18-10.WAV","sp4",14.95,16.19,"Birds","Biophony","N",3281,"R"
"s2lam079_230804_2023-08-04_13-10.WAV","sp4",21.09,22.89,"Birds","Biophony","N",440,"R"
"s2lam154_231123_2023-11-23_08-30.WAV","Ramphastos toco",47.47733333,49.02933333,"Birds","Biophony","N",3219,"R"
"s2lam154_231123_2023-11-25_14-10.WAV","Ramphastos toco",36.528,38.944,"Birds","Biophony","N",2524,"R"
"s2lam150_231122_2023-11-25_13-20.WAV","Ramphastos toco",35.792,37.344,"Birds","Biophony","N",2335,"R"
"s2lam154_231123_2023-11-26_08-00.WAV","Ramphastos toco",43.38666667,45.93066667,"Birds","Biophony","N",2679,"R"
"s2lam150_231122_2023-11-28_04-30.WAV","Ramphastos toco",29.29066667,30.84266667,"Birds","Biophony","N",379,"R"
"s2lam154_231123_2023-11-27_17-00.WAV","Ramphastos toco",15.49333333,17.088,"Birds","Biophony","Y",3012,"R"
"s2lam154_231123_2023-11-28_12-10.WAV","Ramphastos toco",28.416,30.01066667,"Birds","Biophony","Y",3118,"R"
"s2lam154_231123_2023-11-24_13-00.WAV","Ramphastos toco",16.37333333,18.78933333,"Birds","Biophony","Y",2598,"R"
"s2lam150_231122_2023-11-27_05-40.WAV","Ramphastos toco",28.98133333,30.53333333,"Birds","Biophony","N",367,"R"
"s2lam154_231123_2023-11-25_18-50.WAV","Ramphastos toco",22.45866667,24.05333333,"Birds","Biophony","Y",2837,"R"
"s2lam140_231009_2023-10-12_06-20.WAV","sp4",35.81,37.59,"Birds","Biophony","N",3362,"R"
"s2lam154_231123_2023-11-27_08-20.WAV","Ramphastos toco",15.46133333,17.87733333,"Birds","Biophony","Y",2971,"R"
"s2lam154_231123_2023-11-23_11-20.WAV","Ramphastos toco",45.13066667,46.81066667,"Birds","Biophony","Y",3194,"R"
"s2lam154_231123_2023-11-24_09-00.WAV","Ramphastos toco",8.650666667,10.24533333,"Birds","Biophony","Y",2460,"R"
"s2lam154_231123_2023-11-27_14-20.WAV","Ramphastos toco",47.93066667,49.61066667,"Birds","Biophony","Y",2975,"R"
"s2lam154_231123_2023-11-24_10-20.WAV","Ramphastos toco",42.624,44.176,"Birds","Biophony","N",2404,"R"
"s2lam079_231117_2023-11-21_18-20.WAV","sp4",12.97,14.27,"Birds","Biophony","N",3407,"R"
"s2lam154_231123_2023-11-24_13-40.WAV","Ramphastos toco",20.368,22.912,"Birds","Biophony","Y",2447,"R"
"s2lam154_231123_2023-11-23_08-50.WAV","Ramphastos toco",57.24266667,58.83733333,"Birds","Biophony","Y",3206,"R"
"s2lam154_231123_2023-11-27_15-30.WAV","Ramphastos toco",42.85333333,44.53333333,"Birds","Biophony","N",2996,"R"
"s2lam154_231123_2023-11-27_18-20.WAV","Ramphastos toco",12.87466667,14.55466667,"Birds","Biophony","Y",3018,"R"
"s2lam154_231123_2023-11-23_13-40.WAV","Ramphastos toco",40.82133333,42.416,"Birds","Biophony","Y",3175,"R"
"s2lam150_231122_2023-11-23_07-00.WAV","Ramphastos toco",18.06933333,19.62133333,"Birds","Biophony","N",2336,"R"
"s2lam154_231123_2023-11-24_10-30.WAV","Ramphastos toco",16.352,18.768,"Birds","Biophony","N",67,"R"
"s2lam154_231123_2023-11-25_11-50.WAV","Ramphastos toco",43.94133333,45.536,"Birds","Biophony","Y",2615,"R"
"s2lam154_231123_2023-11-26_15-40.WAV","Ramphastos toco",0.554666667,2.149333333,"Birds","Biophony","Y",2769,"R"
"s2lam025_230815_2023-08-20_12-00.WAV","sp4",51.43,52.61,"Birds","Biophony","N",3249,"R"
"s2lam116_231124_2023-11-26_17-40.WAV","Ramphastos toco",3.904,5.456,"Birds","Biophony","N",2294,"R"
"s2lam154_231123_2023-11-26_05-20.WAV","Ramphastos toco",55.97866667,57.53066667,"Birds","Biophony","N",2668,"R"
"s2lam154_231123_2023-11-27_11-00.WAV","Ramphastos toco",23.58933333,25.26933333,"Birds","Biophony","Y",2946,"R"
"s2lam088_231130_2023-12-05_06-50.WAV","sp4",34.59,35.95,"Birds","Biophony","N",3456,"R"
"s2lam154_231123_2023-11-26_09-00.WAV","Ramphastos toco",48.208,50.624,"Birds","Biophony","N",2692,"R"
"s2lam150_231122_2023-11-23_17-20.WAV","Ramphastos toco",31.52,33.072,"Birds","Biophony","N",205,"R"
"s2lam150_231122_2023-11-25_13-00.WAV","Ramphastos toco",11.78666667,13.33866667,"Birds","Biophony","N",294,"R"
"s2lam154_231123_2023-11-24_12-30.WAV","Ramphastos toco",50.93866667,52.49066667,"Birds","Biophony","N",2576,"R"
"s2lam016_231125_2023-11-26_13-30.WAV","sp4",18.59,19.69,"Birds","Biophony","N",3364,"R"
"s2lam154_231123_2023-11-24_11-00.WAV","Ramphastos toco",11.78666667,13.33866667,"Birds","Biophony","N",2476,"R"
"s2lam150_231122_2023-11-28_05-10.WAV","Ramphastos toco",25.18933333,26.74133333,"Birds","Biophony","N",398,"R"
"s2lam154_231123_2023-11-26_13-30.WAV","Ramphastos toco",56.128,57.68,"Birds","Biophony","N",2743,"R"
"s2lam154_231123_2023-11-24_09-10.WAV","Ramphastos toco",39.536,41.216,"Birds","Biophony","Y",2425,"R"
"s2lam088_230711_2023-07-14_13-30.WAV","sp4",33.27,34.45,"Birds","Biophony","N",3330,"R"
